año;municipio_codigo;municipio_nombre;entidad_codigo;entidad_nombre;fecha_festivo
2001;040;Ciempozuelos;0;Ciempozuelos;2001-09-10
2001;040;Ciempozuelos;0;Ciempozuelos;2001-09-11
2001;041;Cobeña;0;Cobeña;2001-05-07
2001;041;Cobeña;0;Cobeña;2001-10-08
2001;046;Collado Mediano;0;Collado Mediano;2001-01-23
2001;046;Collado Mediano;0;Collado Mediano;2001-01-24
2001;047;Collado Villalba;0;Collado Villalba;2001-06-13
2001;047;Collado Villalba;0;Collado Villalba;2001-07-25
2001;043;Colmenar de Oreja;0;Colmenar de Oreja;2001-05-04
2001;043;Colmenar de Oreja;0;Colmenar de Oreja;2001-09-07
2001;042;Colmenar del Arroyo;0;Colmenar del Arroyo;2001-01-22
2001;042;Colmenar del Arroyo;0;Colmenar del Arroyo;2001-09-14
2001;045;Colmenar Viejo;0;Colmenar Viejo;2001-08-27
2001;045;Colmenar Viejo;0;Colmenar Viejo;2001-08-28
2001;044;Colmenarejo;0;Colmenarejo;2001-05-15
2001;044;Colmenarejo;0;Colmenarejo;2001-07-25
2001;048;Corpa;0;Corpa;2001-05-15
2001;048;Corpa;0;Corpa;2001-09-14
2001;049;Coslada;0;Coslada;2001-05-15
2001;049;Coslada;0;Coslada;2001-06-11
2001;050;Cubas de la Sagra;0;Cubas de la Sagra;2001-03-09
2001;050;Cubas de la Sagra;0;Cubas de la Sagra;2001-09-10
2001;053;Daganzo de Arriba;0;Daganzo de Arriba;2001-06-15
2001;053;Daganzo de Arriba;0;Daganzo de Arriba;2001-09-03
2001;004;El Álamo;0;El Álamo;2001-05-15
2001;004;El Álamo;0;El Álamo;2001-09-02
2001;016;El Atazar;0;El Atazar;2001-05-03
2001;016;El Atazar;0;El Atazar;2001-11-26
2001;021;El Berrueco;0;El Berrueco;2001-05-14
2001;021;El Berrueco;0;El Berrueco;2001-08-16
2001;023;El Boalo;2;Cerceda;2001-05-03
2001;023;El Boalo;2;Cerceda;2001-09-14
2001;023;El Boalo;0;El Boalo;2001-01-20
2001;023;El Boalo;0;El Boalo;2001-05-15
2001;023;El Boalo;3;Mataelpino;2001-02-05
2001;023;El Boalo;3;Mataelpino;2001-08-24
2001;054;El Escorial;0;El Escorial;2001-06-11
2001;054;El Escorial;0;El Escorial;2001-09-03
2001;086;El Molar;0;El Molar;2001-05-24
2001;086;El Molar;0;El Molar;2001-05-25
2001;168;El Vellón;1;El Espartal;2001-10-15
2001;168;El Vellón;1;El Espartal;2001-10-19
2001;168;El Vellón;0;El Vellón;2001-10-05
2001;168;El Vellón;0;El Vellón;2001-10-08
2001;055;Estremera;0;Estremera;2001-10-15
2001;055;Estremera;0;Estremera;2001-10-16
2001;056;Fresnedillas de la Oliva;0;Fresnedillas de la Oliva;2001-01-20
2001;056;Fresnedillas de la Oliva;0;Fresnedillas de la Oliva;2001-08-24
2001;058;Fuenlabrada;0;Fuenlabrada;2001-09-14
2001;058;Fuenlabrada;0;Fuenlabrada;2001-12-26
2001;059;Fuente el Saz de Jarama;0;Fuente el Saz de Jarama;2001-09-07
2001;059;Fuente el Saz de Jarama;0;Fuente el Saz de Jarama;2001-09-08
2001;060;Fuentidueña de Tajo;0;Fuentidueña de Tajo;2001-09-10
2001;060;Fuentidueña de Tajo;0;Fuentidueña de Tajo;2001-09-11
2001;061;Galapagar;0;Galapagar;2001-06-25
2001;061;Galapagar;0;Galapagar;2001-09-14
2001;062;Garganta de los Montes;0;Garganta de los Montes;2001-05-15
2001;062;Garganta de los Montes;0;Garganta de los Montes;2001-10-08
2001;063;Gargantilla del Lozoya y Pinilla de Buitrago;0;Gargantilla del Lozoya y Pinilla de Buitrago;2001-03-21
2001;063;Gargantilla del Lozoya y Pinilla de Buitrago;0;Gargantilla del Lozoya y Pinilla de Buitrago;2001-06-08
2001;064;Gascones;0;Gascones;2001-08-03
2001;064;Gascones;0;Gascones;2001-10-05
2001;065;Getafe;0;Getafe;2001-05-24
2001;065;Getafe;0;Getafe;2001-06-04
2001;066;Griñón;0;Griñón;2001-06-18
2001;066;Griñón;0;Griñón;2001-08-16
2001;067;Guadalix de la Sierra;0;Guadalix de la Sierra;2001-09-08
2001;067;Guadalix de la Sierra;0;Guadalix de la Sierra;2001-09-10
2001;068;Guadarrama;0;Guadarrama;2001-09-29
2001;068;Guadarrama;0;Guadarrama;2001-10-04
2001;070;Horcajo de la Sierra-Aoslos;0;Horcajo de la Sierra-Aoslos;2001-05-15
2001;070;Horcajo de la Sierra-Aoslos;0;Horcajo de la Sierra-Aoslos;2001-08-16
2001;071;Horcajuelo de la Sierra;0;Horcajuelo de la Sierra;2001-06-15
2001;071;Horcajuelo de la Sierra;0;Horcajuelo de la Sierra;2001-08-24
2001;072;Hoyo de Manzanares;0;Hoyo de Manzanares;2001-09-08
2001;072;Hoyo de Manzanares;0;Hoyo de Manzanares;2001-09-10
2001;001;La Acebeda;0;La Acebeda;2001-07-25
2001;001;La Acebeda;0;La Acebeda;2001-09-29
2001;030;La Cabrera;0;La Cabrera;2001-06-13
2001;030;La Cabrera;0;La Cabrera;2001-10-18
2001;069;La Hiruela;0;La Hiruela;2001-08-10
2001;069;La Hiruela;0;La Hiruela;2001-08-13
2001;138;La Serna del Monte;0;La Serna del Monte;2001-08-23
2001;138;La Serna del Monte;0;La Serna del Monte;2001-08-24
2001;127;Las Rozas de Madrid;0;Las Rozas de Madrid;2001-05-07
2001;127;Las Rozas de Madrid;0;Las Rozas de Madrid;2001-09-28
2001;074;Leganés;0;Leganés;2001-08-16
2001;074;Leganés;0;Leganés;2001-10-11
2001;075;Loeches;0;Loeches;2001-09-06
2001;075;Loeches;0;Loeches;2001-09-07
2001;087;Los Molinos;0;Los Molinos;2001-01-20
2001;087;Los Molinos;0;Los Molinos;2001-09-14
2001;137;Los Santos de la Humosa;0;Los Santos de la Humosa;2001-05-15
2001;137;Los Santos de la Humosa;0;Los Santos de la Humosa;2001-09-08
2001;076;Lozoya;0;Lozoya;2001-08-06
2001;076;Lozoya;0;Lozoya;2001-10-09
2001;901;Lozoyuela-Navas-Sieteiglesias;0;Lozoyuela-Navas-Sieteiglesias;2001-09-24
2001;901;Lozoyuela-Navas-Sieteiglesias;0;Lozoyuela-Navas-Sieteiglesias;2001-12-07
2001;078;Madarcos;0;Madarcos;2001-03-01
2001;078;Madarcos;0;Madarcos;2001-07-26
2001;079;Madrid;0;Madrid;2001-05-15
2001;079;Madrid;0;Madrid;2001-11-09
2001;080;Majadahonda;0;Majadahonda;2001-09-14
2001;080;Majadahonda;0;Majadahonda;2001-11-26
2001;082;Manzanares el Real;0;Manzanares el Real;2001-06-04
2001;082;Manzanares el Real;0;Manzanares el Real;2001-09-14
2001;083;Meco;0;Meco;2001-09-06
2001;083;Meco;0;Meco;2001-09-07
2001;084;Mejorada del Campo;0;Mejorada del Campo;2001-09-17
2001;084;Mejorada del Campo;0;Mejorada del Campo;2001-09-18
2001;085;Miraflores de la Sierra;0;Miraflores de la Sierra;2001-02-05
2001;085;Miraflores de la Sierra;0;Miraflores de la Sierra;2001-05-15
2001;088;Montejo de la Sierra;0;Montejo de la Sierra;2001-08-31
2001;088;Montejo de la Sierra;0;Montejo de la Sierra;2001-09-01
2001;089;Moraleja de Enmedio;0;Moraleja de Enmedio;2001-09-03
2001;089;Moraleja de Enmedio;0;Moraleja de Enmedio;2001-09-04
2001;090;Moralzarzal;0;Moralzarzal;2001-05-03
2001;090;Moralzarzal;0;Moralzarzal;2001-09-20
2001;091;Morata de Tajuña;0;Morata de Tajuña;2001-05-15
2001;091;Morata de Tajuña;0;Morata de Tajuña;2001-09-10
2001;092;Móstoles;0;Móstoles;2001-05-15
2001;092;Móstoles;0;Móstoles;2001-09-12
2001;093;Navacerrada;0;Navacerrada;2001-06-13
2001;093;Navacerrada;0;Navacerrada;2001-09-08
2001;094;Navalafuente;0;Navalafuente;2001-02-05
2001;094;Navalafuente;0;Navalafuente;2001-08-24
2001;095;Navalagamella;0;Navalagamella;2001-05-08
2001;095;Navalagamella;0;Navalagamella;2001-09-14
2001;096;Navalcarnero;0;Navalcarnero;2001-05-15
2001;096;Navalcarnero;0;Navalcarnero;2001-09-08
2001;097;Navarredonda y San Mamés;0;Navarredonda y San Mamés;2001-08-17
2001;097;Navarredonda y San Mamés;0;Navarredonda y San Mamés;2001-09-29
2001;099;Navas del Rey;0;Navas del Rey;2001-09-03
2001;099;Navas del Rey;0;Navas del Rey;2001-11-15
2001;100;Nuevo Baztán;0;Nuevo Baztán;2001-05-07
2001;100;Nuevo Baztán;0;Nuevo Baztán;2001-12-03
2001;101;Olmeda de las Fuentes;0;Olmeda de las Fuentes;2001-04-16
2001;101;Olmeda de las Fuentes;0;Olmeda de las Fuentes;2001-08-27
2001;102;Orusco de Tajuña;0;Orusco de Tajuña;2001-09-12
2001;102;Orusco de Tajuña;0;Orusco de Tajuña;2001-12-27
2001;104;Paracuellos de Jarama;0;Paracuellos de Jarama;2001-06-04
2001;104;Paracuellos de Jarama;0;Paracuellos de Jarama;2001-06-05
2001;106;Parla;0;Parla;2001-06-18
2001;106;Parla;0;Parla;2001-09-10
2001;107;Patones;0;Patones;2001-02-02
2001;107;Patones;0;Patones;2001-06-25
2001;108;Pedrezuela;0;Pedrezuela;2001-09-28
2001;108;Pedrezuela;0;Pedrezuela;2001-10-01
2001;109;Pelayos de la Presa;0;Pelayos de la Presa;2001-02-02
2001;109;Pelayos de la Presa;0;Pelayos de la Presa;2001-08-14
2001;110;Perales de Tajuña;0;Perales de Tajuña;2001-02-03
2001;110;Perales de Tajuña;0;Perales de Tajuña;2001-05-15
2001;111;Pezuela de las Torres;0;Pezuela de las Torres;2001-05-03
2001;111;Pezuela de las Torres;0;Pezuela de las Torres;2001-09-14
2001;112;Pinilla del Valle;0;Pinilla del Valle;2001-01-15
2001;112;Pinilla del Valle;0;Pinilla del Valle;2001-09-28
2001;113;Pinto;0;Pinto;2001-05-15
2001;113;Pinto;0;Pinto;2001-12-20
2001;114;Piñuécar-Gandullas;0;Piñuécar-Gandullas;2001-01-24
2001;114;Piñuécar-Gandullas;0;Piñuécar-Gandullas;2001-02-02
2001;115;Pozuelo de Alarcón;0;Pozuelo de Alarcón;2001-07-16
2001;115;Pozuelo de Alarcón;0;Pozuelo de Alarcón;2001-09-03
2001;116;Pozuelo del Rey;0;Pozuelo del Rey;2001-09-24
2001;116;Pozuelo del Rey;0;Pozuelo del Rey;2001-09-25
2001;117;Prádena del Rincón;0;Prádena del Rincón;2001-07-13
2001;117;Prádena del Rincón;0;Prádena del Rincón;2001-07-14
2001;118;Puebla de la Sierra;0;Puebla de la Sierra;2001-05-15
2001;118;Puebla de la Sierra;0;Puebla de la Sierra;2001-09-17
2001;902;Puentes Viejas;0;Puentes Viejas;2001-07-09
2001;902;Puentes Viejas;0;Puentes Viejas;2001-07-25
2001;119;Quijorna;0;Quijorna;2001-05-15
2001;119;Quijorna;0;Quijorna;2001-12-27
2001;120;Rascafría;0;Rascafría;2001-08-16
2001;120;Rascafría;0;Rascafría;2001-11-30
2001;121;Redueña;0;Redueña;2001-09-14
2001;121;Redueña;0;Redueña;2001-12-13
2001;122;Ribatejada;0;Ribatejada;2001-05-25
2001;122;Ribatejada;0;Ribatejada;2001-08-31
2001;123;Rivas-Vaciamadrid;0;Rivas-Vaciamadrid;2001-05-15
2001;123;Rivas-Vaciamadrid;0;Rivas-Vaciamadrid;2001-09-14
2001;124;Robledillo de la Jara;0;Robledillo de la Jara;2001-08-13
2001;124;Robledillo de la Jara;0;Robledillo de la Jara;2001-10-08
2001;125;Robledo de Chavela;0;Robledo de Chavela;2001-08-23
2001;125;Robledo de Chavela;0;Robledo de Chavela;2001-08-27
2001;126;Robregordo;0;Robregordo;2001-08-16
2001;126;Robregordo;0;Robregordo;2001-08-17
2001;128;Rozas de Puerto Real;0;Rozas de Puerto Real;2001-02-05
2001;128;Rozas de Puerto Real;0;Rozas de Puerto Real;2001-06-25
2001;129;San Agustín del Guadalix;0;San Agustín del Guadalix;2001-09-14
2001;129;San Agustín del Guadalix;0;San Agustín del Guadalix;2001-09-17
2001;130;San Fernando de Henares;0;San Fernando de Henares;2001-05-15
2001;130;San Fernando de Henares;0;San Fernando de Henares;2001-05-30
2001;131;San Lorenzo de El Escorial;0;San Lorenzo de El Escorial;2001-08-10
2001;131;San Lorenzo de El Escorial;0;San Lorenzo de El Escorial;2001-09-10
2001;132;San Martín de la Vega;0;San Martín de la Vega;2001-04-25
2001;132;San Martín de la Vega;0;San Martín de la Vega;2001-04-26
2001;133;San Martín de Valdeiglesias;0;San Martín de Valdeiglesias;2001-04-16
2001;133;San Martín de Valdeiglesias;0;San Martín de Valdeiglesias;2001-09-08
2001;134;San Sebastián de los Reyes;0;San Sebastián de los Reyes;2001-01-20
2001;134;San Sebastián de los Reyes;0;San Sebastián de los Reyes;2001-08-28
2001;135;Santa María de la Alameda;0;Santa María de la Alameda;2001-09-07
2001;135;Santa María de la Alameda;0;Santa María de la Alameda;2001-09-10
2001;136;Santorcaz;0;Santorcaz;2001-05-15
2001;136;Santorcaz;0;Santorcaz;2001-09-14
2001;140;Serranillos del Valle;0;Serranillos del Valle;2001-08-16
2001;140;Serranillos del Valle;0;Serranillos del Valle;2001-09-03
2001;141;Sevilla la Nueva;0;Sevilla la Nueva;2001-05-15
2001;141;Sevilla la Nueva;0;Sevilla la Nueva;2001-09-14
2001;143;Somosierra;0;Somosierra;2001-08-03
2001;143;Somosierra;0;Somosierra;2001-08-06
2001;144;Soto del Real;0;Soto del Real;2001-08-06
2001;144;Soto del Real;0;Soto del Real;2001-08-07
2001;145;Talamanca de Jarama;0;Talamanca de Jarama;2001-02-03
2001;145;Talamanca de Jarama;0;Talamanca de Jarama;2001-04-23
2001;146;Tielmes;0;Tielmes;2001-05-15
2001;146;Tielmes;0;Tielmes;2001-08-06
2001;147;Titulcia;0;Titulcia;2001-08-27
2001;147;Titulcia;0;Titulcia;2001-08-28
2001;148;Torrejón de Ardoz;0;Torrejón de Ardoz;2001-06-18
2001;148;Torrejón de Ardoz;0;Torrejón de Ardoz;2001-06-19
2001;149;Torrejón de la Calzada;0;Torrejón de la Calzada;2001-01-20
2001;149;Torrejón de la Calzada;0;Torrejón de la Calzada;2001-09-03
2001;150;Torrejón de Velasco;0;Torrejón de Velasco;2001-05-15
2001;150;Torrejón de Velasco;0;Torrejón de Velasco;2001-10-11
2001;151;Torrelaguna;0;Torrelaguna;2001-09-03
2001;151;Torrelaguna;0;Torrelaguna;2001-09-04
2001;152;Torrelodones;0;Torrelodones;2001-07-16
2001;152;Torrelodones;0;Torrelodones;2001-08-16
2001;153;Torremocha de Jarama;0;Torremocha de Jarama;2001-05-14
2001;153;Torremocha de Jarama;0;Torremocha de Jarama;2001-05-15
2001;154;Torres de la Alameda;0;Torres de la Alameda;2001-10-08
2001;154;Torres de la Alameda;0;Torres de la Alameda;2001-10-09
2001;903;Tres Cantos;0;Tres Cantos;2001-03-21
2001;903;Tres Cantos;0;Tres Cantos;2001-06-25
2001;155;Valdaracete;0;Valdaracete;2001-05-03
2001;155;Valdaracete;0;Valdaracete;2001-09-17
2001;156;Valdeavero;0;Valdeavero;2001-01-20
2001;156;Valdeavero;0;Valdeavero;2001-09-14
2001;157;Valdelaguna;0;Valdelaguna;2001-04-20
2001;157;Valdelaguna;0;Valdelaguna;2001-07-16
2001;158;Valdemanco;0;Valdemanco;2001-07-16
2001;158;Valdemanco;0;Valdemanco;2001-08-16
2001;159;Valdemaqueda;0;Valdemaqueda;2001-08-16
2001;159;Valdemaqueda;0;Valdemaqueda;2001-08-17
2001;160;Valdemorillo;0;Valdemorillo;2001-02-03
2001;160;Valdemorillo;0;Valdemorillo;2001-09-08
2001;161;Valdemoro;0;Valdemoro;2001-05-07
2001;161;Valdemoro;0;Valdemoro;2001-09-10
2001;162;Valdeolmos-Alalpardo;0;Valdeolmos-Alalpardo;2001-05-14
2001;162;Valdeolmos-Alalpardo;0;Valdeolmos-Alalpardo;2001-08-20
2001;163;Valdepiélagos;0;Valdepiélagos;2001-05-15
2001;163;Valdepiélagos;0;Valdepiélagos;2001-08-16
2001;164;Valdetorres de Jarama;0;Valdetorres de Jarama;2001-05-03
2001;164;Valdetorres de Jarama;0;Valdetorres de Jarama;2001-09-14
2001;165;Valdilecha;0;Valdilecha;2001-09-08
2001;165;Valdilecha;0;Valdilecha;2001-11-11
2001;166;Valverde de Alcalá;0;Valverde de Alcalá;2001-09-06
2001;166;Valverde de Alcalá;0;Valverde de Alcalá;2001-09-07
2001;167;Velilla de San Antonio;0;Velilla de San Antonio;2001-09-24
2001;167;Velilla de San Antonio;0;Velilla de San Antonio;2001-09-25
2001;169;Venturada;0;Venturada;2001-05-15
2001;169;Venturada;0;Venturada;2001-08-23
2001;171;Villa del Prado;0;Villa del Prado;2001-04-16
2001;171;Villa del Prado;0;Villa del Prado;2001-09-08
2001;170;Villaconejos;0;Villaconejos;2001-05-07
2001;170;Villaconejos;0;Villaconejos;2001-07-26
2001;172;Villalbilla;0;Villalbilla;2001-05-03
2001;172;Villalbilla;0;Villalbilla;2001-09-28
2001;173;Villamanrique de Tajo;0;Villamanrique de Tajo;2001-04-27
2001;173;Villamanrique de Tajo;0;Villamanrique de Tajo;2001-09-14
2001;174;Villamanta;0;Villamanta;2001-02-02
2001;174;Villamanta;0;Villamanta;2001-05-25
2001;175;Villamantilla;0;Villamantilla;2001-09-29
2001;175;Villamantilla;0;Villamantilla;2001-12-31
2001;176;Villanueva de la Cañada;0;Villanueva de la Cañada;2001-05-15
2001;176;Villanueva de la Cañada;0;Villanueva de la Cañada;2001-07-25
2001;178;Villanueva de Perales;0;Villanueva de Perales;2001-05-03
2001;178;Villanueva de Perales;0;Villanueva de Perales;2001-12-07
2001;177;Villanueva del Pardillo;0;Villanueva del Pardillo;2001-10-18
2001;177;Villanueva del Pardillo;0;Villanueva del Pardillo;2001-10-19
2001;179;Villar del Olmo;0;Villar del Olmo;2001-05-15
2001;179;Villar del Olmo;0;Villar del Olmo;2001-09-17
2001;180;Villarejo de Salvanés;0;Villarejo de Salvanés;2001-09-03
2001;180;Villarejo de Salvanés;0;Villarejo de Salvanés;2001-10-08
2001;181;Villaviciosa de Odón;0;Villaviciosa de Odón;2001-01-20
2001;181;Villaviciosa de Odón;0;Villaviciosa de Odón;2001-09-17
2001;182;Villavieja del Lozoya;0;Villavieja del Lozoya;2001-08-17
2001;182;Villavieja del Lozoya;0;Villavieja del Lozoya;2001-12-07
2001;183;Zarzalejo;0;Zarzalejo;2001-06-29
2001;183;Zarzalejo;0;Zarzalejo;2001-09-08
2002;002;Ajalvir;0;Ajalvir;2002-02-04
2002;002;Ajalvir;0;Ajalvir;2002-05-15
2002;003;Alameda del Valle;0;Alameda del Valle;2002-07-26
2002;003;Alameda del Valle;0;Alameda del Valle;2002-09-09
2002;005;Alcalá de Henares;0;Alcalá de Henares;2002-08-06
2002;005;Alcalá de Henares;0;Alcalá de Henares;2002-10-09
2002;006;Alcobendas;0;Alcobendas;2002-01-24
2002;006;Alcobendas;0;Alcobendas;2002-05-15
2002;007;Alcorcón;0;Alcorcón;2002-04-03
2002;007;Alcorcón;0;Alcorcón;2002-09-09
2002;008;Aldea del Fresno;0;Aldea del Fresno;2002-01-17
2002;008;Aldea del Fresno;0;Aldea del Fresno;2002-06-29
2002;009;Algete;0;Algete;2002-09-13
2002;009;Algete;0;Algete;2002-09-16
2002;010;Alpedrete;0;Alpedrete;2002-05-22
2002;010;Alpedrete;0;Alpedrete;2002-05-24
2002;011;Ambite;0;Ambite;2002-05-03
2002;011;Ambite;0;Ambite;2002-05-15
2002;012;Anchuelo;0;Anchuelo;2002-04-30
2002;012;Anchuelo;0;Anchuelo;2002-09-09
2002;013;Aranjuez;0;Aranjuez;2002-05-30
2002;013;Aranjuez;0;Aranjuez;2002-09-05
2002;014;Arganda del Rey;0;Arganda del Rey;2002-09-13
2002;014;Arganda del Rey;0;Arganda del Rey;2002-09-16
2002;015;Arroyomolinos;0;Arroyomolinos;2002-06-02
2002;015;Arroyomolinos;0;Arroyomolinos;2002-09-13
2002;017;Batres;0;Batres;2002-02-11
2002;017;Batres;0;Batres;2002-08-26
2002;018;Becerril de la Sierra;0;Becerril de la Sierra;2002-08-16
2002;018;Becerril de la Sierra;0;Becerril de la Sierra;2002-09-14
2002;019;Belmonte de Tajo;0;Belmonte de Tajo;2002-05-15
2002;019;Belmonte de Tajo;0;Belmonte de Tajo;2002-09-06
2002;020;Berzosa del Lozoya;0;Berzosa del Lozoya;2002-08-14
2002;020;Berzosa del Lozoya;0;Berzosa del Lozoya;2002-08-16
2002;022;Boadilla del Monte;0;Boadilla del Monte;2002-05-19
2002;022;Boadilla del Monte;0;Boadilla del Monte;2002-10-07
2002;024;Braojos;0;Braojos;2002-01-22
2002;024;Braojos;0;Braojos;2002-09-08
2002;025;Brea de Tajo;0;Brea de Tajo;2002-08-16
2002;025;Brea de Tajo;0;Brea de Tajo;2002-10-07
2002;026;Brunete;0;Brunete;2002-05-15
2002;026;Brunete;0;Brunete;2002-09-14
2002;027;Buitrago del Lozoya;0;Buitrago del Lozoya;2002-08-16
2002;027;Buitrago del Lozoya;0;Buitrago del Lozoya;2002-09-13
2002;028;Bustarviejo;0;Bustarviejo;2002-05-15
2002;028;Bustarviejo;0;Bustarviejo;2002-09-14
2002;029;Cabanillas de la Sierra;0;Cabanillas de la Sierra;2002-06-03
2002;029;Cabanillas de la Sierra;0;Cabanillas de la Sierra;2002-12-09
2002;031;Cadalso de los Vidrios;0;Cadalso de los Vidrios;2002-04-01
2002;031;Cadalso de los Vidrios;0;Cadalso de los Vidrios;2002-09-14
2002;032;Camarma de Esteruelas;0;Camarma de Esteruelas;2002-09-05
2002;032;Camarma de Esteruelas;0;Camarma de Esteruelas;2002-09-06
2002;033;Campo Real;0;Campo Real;2002-05-15
2002;033;Campo Real;0;Campo Real;2002-09-16
2002;034;Canencia;0;Canencia;2002-04-01
2002;034;Canencia;0;Canencia;2002-10-14
2002;035;Carabaña;0;Carabaña;2002-09-13
2002;035;Carabaña;0;Carabaña;2002-12-13
2002;036;Casarrubuelos;0;Casarrubuelos;2002-05-03
2002;036;Casarrubuelos;0;Casarrubuelos;2002-07-25
2002;037;Cenicientos;0;Cenicientos;2002-05-15
2002;037;Cenicientos;0;Cenicientos;2002-08-14
2002;038;Cercedilla;0;Cercedilla;2002-01-21
2002;038;Cercedilla;0;Cercedilla;2002-09-09
2002;039;Cervera de Buitrago;0;Cervera de Buitrago;2002-07-29
2002;039;Cervera de Buitrago;0;Cervera de Buitrago;2002-12-16
2002;051;Chapinería;0;Chapinería;2002-03-04
2002;051;Chapinería;0;Chapinería;2002-10-07
2002;052;Chinchón;0;Chinchón;2002-07-25
2002;052;Chinchón;0;Chinchón;2002-08-16
2002;040;Ciempozuelos;0;Ciempozuelos;2002-09-16
2002;040;Ciempozuelos;0;Ciempozuelos;2002-09-17
2002;041;Cobeña;0;Cobeña;2002-05-06
2002;041;Cobeña;0;Cobeña;2002-10-07
2002;046;Collado Mediano;0;Collado Mediano;2002-01-23
2002;046;Collado Mediano;0;Collado Mediano;2002-01-24
2002;047;Collado Villalba;0;Collado Villalba;2002-06-13
2002;047;Collado Villalba;0;Collado Villalba;2002-07-25
2002;043;Colmenar de Oreja;0;Colmenar de Oreja;2002-05-03
2002;043;Colmenar de Oreja;0;Colmenar de Oreja;2002-09-06
2002;042;Colmenar del Arroyo;0;Colmenar del Arroyo;2002-01-22
2002;042;Colmenar del Arroyo;0;Colmenar del Arroyo;2002-09-09
2002;045;Colmenar Viejo;0;Colmenar Viejo;2002-08-26
2002;045;Colmenar Viejo;0;Colmenar Viejo;2002-08-27
2002;044;Colmenarejo;0;Colmenarejo;2002-05-15
2002;044;Colmenarejo;0;Colmenarejo;2002-07-25
2002;048;Corpa;0;Corpa;2002-05-15
2002;048;Corpa;0;Corpa;2002-09-14
2002;049;Coslada;0;Coslada;2002-05-15
2002;049;Coslada;0;Coslada;2002-06-10
2002;050;Cubas de la Sagra;0;Cubas de la Sagra;2002-05-24
2002;050;Cubas de la Sagra;0;Cubas de la Sagra;2002-09-09
2002;053;Daganzo de Arriba;0;Daganzo de Arriba;2002-06-14
2002;053;Daganzo de Arriba;0;Daganzo de Arriba;2002-09-02
2002;004;El Álamo;0;El Álamo;2002-05-15
2002;004;El Álamo;0;El Álamo;2002-09-02
2002;016;El Atazar;0;El Atazar;2002-05-03
2002;016;El Atazar;0;El Atazar;2002-11-25
2002;021;El Berrueco;0;El Berrueco;2002-05-13
2002;021;El Berrueco;0;El Berrueco;2002-08-16
2002;023;El Boalo;2;Cerceda;2002-05-03
2002;023;El Boalo;2;Cerceda;2002-09-14
2002;023;El Boalo;0;El Boalo;2002-01-21
2002;023;El Boalo;0;El Boalo;2002-05-15
2002;023;El Boalo;3;Mataelpino;2002-02-05
2002;023;El Boalo;3;Mataelpino;2002-08-24
2002;054;El Escorial;0;El Escorial;2002-06-11
2002;054;El Escorial;0;El Escorial;2002-09-02
2002;086;El Molar;0;El Molar;2002-05-09
2002;086;El Molar;0;El Molar;2002-05-10
2002;168;El Vellón;1;El Espartal;2002-03-18
2002;168;El Vellón;1;El Espartal;2002-10-11
2002;168;El Vellón;0;El Vellón;2002-10-04
2002;168;El Vellón;0;El Vellón;2002-10-07
2002;055;Estremera;0;Estremera;2002-10-14
2002;055;Estremera;0;Estremera;2002-10-15
2002;056;Fresnedillas de la Oliva;0;Fresnedillas de la Oliva;2002-01-21
2002;056;Fresnedillas de la Oliva;0;Fresnedillas de la Oliva;2002-08-24
2002;058;Fuenlabrada;0;Fuenlabrada;2002-09-14
2002;058;Fuenlabrada;0;Fuenlabrada;2002-12-26
2002;059;Fuente el Saz de Jarama;0;Fuente el Saz de Jarama;2002-09-06
2002;059;Fuente el Saz de Jarama;0;Fuente el Saz de Jarama;2002-09-09
2002;060;Fuentidueña de Tajo;0;Fuentidueña de Tajo;2002-09-09
2002;060;Fuentidueña de Tajo;0;Fuentidueña de Tajo;2002-09-10
2002;061;Galapagar;0;Galapagar;2002-09-12
2002;061;Galapagar;0;Galapagar;2002-09-14
2002;062;Garganta de los Montes;0;Garganta de los Montes;2002-05-15
2002;062;Garganta de los Montes;0;Garganta de los Montes;2002-10-07
2002;063;Gargantilla del Lozoya y Pinilla de Buitrago;0;Gargantilla del Lozoya y Pinilla de Buitrago;2002-03-21
2002;063;Gargantilla del Lozoya y Pinilla de Buitrago;0;Gargantilla del Lozoya y Pinilla de Buitrago;2002-05-24
2002;064;Gascones;0;Gascones;2002-08-02
2002;064;Gascones;0;Gascones;2002-10-27
2002;065;Getafe;0;Getafe;2002-05-09
2002;065;Getafe;0;Getafe;2002-05-20
2002;066;Griñón;0;Griñón;2002-06-17
2002;066;Griñón;0;Griñón;2002-08-16
2002;067;Guadalix de la Sierra;0;Guadalix de la Sierra;2002-09-09
2002;067;Guadalix de la Sierra;0;Guadalix de la Sierra;2002-09-10
2002;068;Guadarrama;0;Guadarrama;2002-09-30
2002;068;Guadarrama;0;Guadarrama;2002-10-04
2002;070;Horcajo de la Sierra-Aoslos;0;Horcajo de la Sierra-Aoslos;2002-05-15
2002;070;Horcajo de la Sierra-Aoslos;0;Horcajo de la Sierra-Aoslos;2002-08-16
2002;071;Horcajuelo de la Sierra;0;Horcajuelo de la Sierra;2002-06-15
2002;071;Horcajuelo de la Sierra;0;Horcajuelo de la Sierra;2002-08-24
2002;073;Humanes de Madrid;0;Humanes de Madrid;2002-08-08
2002;073;Humanes de Madrid;0;Humanes de Madrid;2002-09-16
2002;001;La Acebeda;0;La Acebeda;2002-07-25
2002;001;La Acebeda;0;La Acebeda;2002-09-29
